Date,Power,Wind direction at 100m (deg),Wind speed at 100m (m/s),Surface air pressure (Pa)
1/1/2009 0:00,0,225.76575,1.072,101703.492
1/1/2009 1:00,0,215.41825,1.083,101690.446
1/1/2009 2:00,0,218.40175,1.228,101668.472
1/1/2009 3:00,0,217.736,1.1795,101654.052
1/1/2009 4:00,0,222.63525,1.259,101650.848
1/1/2009 5:00,0,231.154,1.073,101653.364
1/1/2009 6:00,0,247.9485,1.43,101647.872
1/1/2009 7:00,0,247.82675,1.46,101653.826
1/1/2009 8:00,0,252.189,1.74975,101671.676
1/1/2009 9:00,0,242.00425,1.735,101680.37
1/1/2009 10:00,0,244.8865,1.99825,101679.228
1/1/2009 11:00,0,244.204,1.748,101654.966
1/1/2009 12:00,0,204.25425,0.938,101618.342
1/1/2009 13:00,0,183.371,0.98225,101553.108
1/1/2009 14:00,0,156.30425,1.5315,101466.136
1/1/2009 15:00,0.012,143.4955,2.249,101406.62
1/1/2009 16:00,0.05175,144.864,2.73075,101353.518
1/1/2009 17:00,0.3775,144.59775,3.54225,101323.306
1/1/2009 18:00,0.19225,157.831,3.2605,101284.168
1/1/2009 19:00,0.07025,167.896,2.92175,101248.458
1/1/2009 20:00,0.1595,199.481,3.14925,101239.99
1/1/2009 21:00,0.96375,215.98025,4.23925,101232.438
1/1/2009 22:00,1.22,216.971,4.49325,101213.21
1/1/2009 23:00,1.54725,220.6305,4.73675,101188.49
1/2/2009 0:00,1.808,207.09475,4.91925,101185.058
1/2/2009 1:00,1.19325,208.25175,4.46975,101176.816
1/2/2009 2:00,0.82075,210.08775,4.0715,101144.772
1/2/2009 3:00,0.10025,204.726,3.03325,101109.526
1/2/2009 4:00,0.351,181.589,3.5145,101100.828
1/2/2009 5:00,0.9445,180.74725,4.26225,101070.84
1/2/2009 6:00,1.83725,170.071,4.9725,101019.34
1/2/2009 7:00,4.98425,165.12625,6.725,100941.976
1/2/2009 8:00,6.01875,169.443,7.154,100926.182
1/2/2009 9:00,8.03675,167.85525,7.89525,100879.034
1/2/2009 10:00,7.52675,176.853,7.74075,100851.566
1/2/2009 11:00,5.67625,176.848,7.03375,100812.196
1/2/2009 12:00,5.775,175.67975,7.04325,100764.358
1/2/2009 13:00,5.23675,199.885,6.81125,100747.652
1/2/2009 14:00,9.1945,232.02925,8.32725,100686.306
1/2/2009 15:00,9.48875,245.79875,8.4365,100660.442
1/2/2009 16:00,10.58375,252.50975,8.85325,100654.492
1/2/2009 17:00,14.29025,266.018,10.359,100672.804
1/2/2009 18:00,15.1865,274.96125,11.0715,100708.512
1/2/2009 19:00,7.38675,292.49,7.6785,100763.674
1/2/2009 20:00,10.29125,324.56075,8.68475,100844.928
1/2/2009 21:00,5.90025,320.97075,7.07375,100897.342
1/2/2009 22:00,4.35175,340.86,6.226,100931.906
1/2/2009 23:00,4.68675,355.585,6.58075,100988.212
1/3/2009 0:00,6.45325,180.0665,7.26075,101025.524
1/3/2009 1:00,9.957,92.9935,8.52775,101067.408
1/3/2009 2:00,15.96475,353.306,13.301,101069.238
1/3/2009 3:00,15.999,269.14125,12.84575,101088.698
1/3/2009 4:00,14.17725,349.289,10.21675,101104.718
1/3/2009 5:00,4.9685,352.813,6.6775,101121.88
1/3/2009 6:00,6.3675,8.12775,7.22525,101153.702
1/3/2009 7:00,15.727,355.79575,11.74825,101151.868
1/3/2009 8:00,16,349.43725,14.53525,101170.18
1/3/2009 9:00,15.86225,350.55775,12.08625,101216.872
1/3/2009 10:00,15.7265,351.6235,11.84625,101220.766
1/3/2009 11:00,14.516,350.64575,10.43275,101212.296
1/3/2009 12:00,14.22,356.94375,10.26975,101215.73
1/3/2009 13:00,13.76975,356.17775,10.0455,101193.984
1/3/2009 14:00,13.1455,355.16,9.74475,101146.832
1/3/2009 15:00,10.22325,355.171,8.64925,101136.99
1/3/2009 16:00,7.9,356.18425,7.835,101132.64
1/3/2009 17:00,13.8475,356.68175,10.08975,101153.47
1/3/2009 18:00,8.2895,341.9305,7.93425,101169.49
1/3/2009 19:00,15.41175,334.42525,11.2775,101172.012
1/3/2009 20:00,12.08075,325.60925,9.34775,101211.61
1/3/2009 21:00,10.38275,319.88125,8.727,101232.436
1/3/2009 22:00,5.92275,324.32525,7.089,101275.7
1/3/2009 23:00,4.63625,327.98425,6.54575,101305.684
1/4/2009 0:00,3.91825,334.14625,6.21975,101353.292
1/4/2009 1:00,5.97525,350.62875,7.0885,101365.194
1/4/2009 2:00,11.38075,350.0635,8.99875,101354.204
1/4/2009 3:00,12.801,351.728,9.56075,101368.856
1/4/2009 4:00,11.10025,90.37425,8.882,101401.36
1/4/2009 5:00,10.80925,5.12375,8.778,101438.436
1/4/2009 6:00,10.704,6.3295,8.74,101458.352
1/4/2009 7:00,9.45375,0.93475,8.30725,101515.8
1/4/2009 8:00,6.95,0.9655,7.414,101592.02
1/4/2009 9:00,3.461,2.37975,5.907,101643.296
1/4/2009 10:00,0.3635,6.42675,3.4215,101687.47
1/4/2009 11:00,0.40425,91.17225,3.5265,101694.336
1/4/2009 12:00,0.15075,3.86275,3.04425,101715.166
1/4/2009 13:00,0.1015,8.491,2.948,101701.66
1/4/2009 14:00,0.04775,9.31925,2.66975,101671.902
1/4/2009 15:00,0.015,10.022,2.18775,101670.758
1/4/2009 16:00,0,22.38075,1.52475,101666.638
1/4/2009 17:00,0,345.883,0.822,101692.502
1/4/2009 18:00,0,346.9855,0.6885,101694.566
1/4/2009 19:00,0,307.74625,0.41775,101721.572
1/4/2009 20:00,0,214.5275,0.30775,101776.736
1/4/2009 21:00,0,229.5525,1.48875,101813.814
1/4/2009 22:00,0,218.0975,1.5965,101837.618
1/4/2009 23:00,0.0015,198.826,1.918,101836.016
1/5/2009 0:00,0.06225,177.80025,2.8475,101842.424
1/5/2009 1:00,0.15075,175.77775,3.22525,101834.412
1/5/2009 2:00,0.449,164.20175,3.635,101795.276
1/5/2009 3:00,0.95175,156.67725,4.26125,101786.122
1/5/2009 4:00,1.62175,161.7645,4.7965,101771.24
1/5/2009 5:00,1.80575,160.0065,4.94125,101784.062
1/5/2009 6:00,1.95525,155.6665,5.0605,101765.518
1/5/2009 7:00,2.7055,154.7055,5.53025,101756.362
1/5/2009 8:00,3.9445,153.47625,6.21325,101784.516
1/5/2009 9:00,2.596,149.12675,5.4325,101808.322
1/5/2009 10:00,1.623,142.38625,4.7885,101816.562
1/5/2009 11:00,1.66325,145.04825,4.82,101815.19
1/5/2009 12:00,1.77475,140.03125,4.90375,101834.184
1/5/2009 13:00,1.9795,147.8865,5.04575,101801.456
1/5/2009 14:00,0.6345,139.88975,3.847,101742.86
1/5/2009 15:00,0.048,124.275,2.6675,101729.812
1/5/2009 16:00,0.026,117.659,2.402,101730.042
1/5/2009 17:00,0,84.713,2.03125,101744.69
1/5/2009 18:00,0.02225,46.2305,2.35925,101752.472
1/5/2009 19:00,0.00875,11.43925,2.19825,101759.57
1/5/2009 20:00,0.083,179.5315,3.01,101805.346
1/5/2009 21:00,0.0705,9.7295,2.94775,101836.018
1/5/2009 22:00,0.05825,6.8935,2.7935,101855.016
1/5/2009 23:00,0.085,350.94375,3.09775,101891.864
1/6/2009 0:00,0.1385,353.465,3.20225,101911.774
1/6/2009 1:00,0.13375,351.3435,3.19625,101904.912
1/6/2009 2:00,0.3365,353.472,3.4725,101876.988
1/6/2009 3:00,0.30625,340.76575,3.43175,101859.134
1/6/2009 4:00,0.061,332.58625,2.82175,101870.578
1/6/2009 5:00,0.0385,318.915,2.5605,101875.156
1/6/2009 6:00,0.03475,303.15075,2.514,101879.966
1/6/2009 7:00,0.04275,287.94325,2.6135,101890.494
1/6/2009 8:00,0.05825,276.33175,2.798,101929.864
1/6/2009 9:00,0.0945,274.466,2.817,101964.194
1/6/2009 10:00,0,289.479,1.244,101975.87
1/6/2009 11:00,0,292.0015,0.9425,101966.71
1/6/2009 12:00,0,258.97025,1.09875,101964.42
1/6/2009 13:00,0,247.114,0.87075,101924.368
1/6/2009 14:00,0,201.98675,0.65875,101872.182
1/6/2009 15:00,0,159.7265,0.76875,101840.368
1/6/2009 16:00,0,133.457,1.5115,101822.742
1/6/2009 17:00,0.2055,130.51925,3.30875,101852.954
1/6/2009 18:00,1.0185,130.18,4.33625,101867.836
1/6/2009 19:00,3.29775,151.52875,5.88725,101883.396
1/6/2009 20:00,1.566,149.83975,4.76725,101922.308
1/6/2009 21:00,1.66,163.23675,4.841,101953.666
1/6/2009 22:00,0.3855,160.466,3.55875,101973.804
1/6/2009 23:00,0.27775,145.68125,3.40825,101983.65
1/7/2009 0:00,0.84725,150.10875,4.16275,102022.108
1/7/2009 1:00,0.485,151.78625,3.68975,102010.888
1/7/2009 2:00,0.37975,147.373,3.54275,101985.482
1/7/2009 3:00,0.06575,139.80725,2.895,101965.34
1/7/2009 4:00,0.057,126.90225,2.7895,101953.436
1/7/2009 5:00,0.0315,130.1995,2.48,101979.99
1/7/2009 6:00,0.0015,111.88775,1.941,101956.414
1/7/2009 7:00,0,125.84,1.84225,101953.664
1/7/2009 8:00,0,115.66775,1.91525,101973.806
1/7/2009 9:00,0,117.98875,1.9185,101990.29
1/7/2009 10:00,0,126.65825,1.25625,101987.084
1/7/2009 11:00,0,105.473,1.122,101940.62
1/7/2009 12:00,0,122.86025,1.29575,101914.526
1/7/2009 13:00,0,131.837,1.56875,101882.254
1/7/2009 14:00,0,119.6955,1.8465,101801.226
1/7/2009 15:00,0.00125,128.4475,1.95175,101757.052
1/7/2009 16:00,0,114.64075,1.871,101709.898
1/7/2009 17:00,0.0185,116.4495,2.33175,101670.072
1/7/2009 18:00,0,111.01125,2.23125,101632.994
1/7/2009 19:00,0.03575,130.69775,2.5455,101608.274
1/7/2009 20:00,0.02275,131.3665,2.38625,101591.792
1/7/2009 21:00,0.072,140.05875,2.98125,101584.696
1/7/2009 22:00,0.06725,134.75475,2.9245,101566.384
1/7/2009 23:00,0.05025,138.3735,2.71725,101536.4
1/8/2009 0:00,0.0445,153.38825,2.6465,101534.572
1/8/2009 1:00,0.03475,181.12525,2.52275,101538.464
1/8/2009 2:00,0.0545,212.3315,2.76625,101520.838
1/8/2009 3:00,0.0345,250.93475,2.525,101512.598
1/8/2009 4:00,1.311,248.897,4.4905,101532.508
1/8/2009 5:00,7.41275,253.4495,7.62825,101537.316
1/8/2009 6:00,11.302,251.82625,8.971,101545.102
1/8/2009 7:00,14.04775,252.16275,10.16875,101555.168
1/8/2009 8:00,11.8145,252.322,9.14275,101593.17
1/8/2009 9:00,8.413,254.908,7.98675,101616.054
1/8/2009 10:00,3.99625,268.276,6.18725,101664.122
1/8/2009 11:00,0.381,301.47475,3.493,101671.446
1/8/2009 12:00,2.51675,267.091,5.40575,101711.502
1/8/2009 13:00,5.04175,355.3055,6.68,101713.334
1/8/2009 14:00,3.93225,8.21875,6.16875,101704.178
1/8/2009 15:00,1.9475,180.20975,5.03725,101642.606
1/8/2009 16:00,3.59925,355.05825,6.00475,101631.388
1/8/2009 17:00,9.7735,353.69725,8.4565,101621.318
1/8/2009 18:00,10.347,357.43525,8.6575,101628.418
1/8/2009 19:00,14.731,356.00075,10.601,101637.572
1/8/2009 20:00,14.9005,350.17225,10.7315,101650.618
1/8/2009 21:00,16,354.81125,13.08525,101676.254
1/8/2009 22:00,16,348.55025,14.874,101667.324
1/8/2009 23:00,16,348.4995,18.206,101661.834
1/9/2009 0:00,16,345.51925,18.59,101686.784
1/9/2009 1:00,16,346.063,17.5605,101711.044
1/9/2009 2:00,16,344.35575,18.53575,101651.534
1/9/2009 3:00,16,343.76525,17.502,101649.014
1/9/2009 4:00,16,344.75825,16.4735,101679.458
1/9/2009 5:00,16,347.645,15.889,101737.822
1/9/2009 6:00,16,348.15725,15.92175,101759.794
1/9/2009 7:00,16,349.81525,13.88525,101822.738
1/9/2009 8:00,9.24325,267.75425,8.28425,101919.102
1/9/2009 9:00,3.94475,3.26475,6.15175,101977.012
1/9/2009 10:00,1.9755,25.58575,4.98225,102035.834
1/9/2009 11:00,1.498,17.61725,3.9965,102051.4
1/9/2009 12:00,3.30375,16.66525,5.15175,102034.694
1/9/2009 13:00,8.7835,18.979,8.1485,102013.178
1/9/2009 14:00,6.191,34.73875,7.04925,102002.65
1/9/2009 15:00,4.85375,33.32575,6.6815,102008.14
1/9/2009 16:00,0.431,35.7235,3.43675,102017.53
1/9/2009 17:00,2.1255,41.8025,4.98325,102051.858
1/9/2009 18:00,12.9785,25.545,9.89525,102052.318
1/9/2009 19:00,11.0365,14.58875,8.9355,102085.732
1/9/2009 20:00,5.09625,22.54,6.7295,102157.606
1/9/2009 21:00,14.0735,26.46525,10.1885,102218.72
1/9/2009 22:00,14.639,29.90125,10.723,102264.036
1/9/2009 23:00,15.08875,34.8675,11.26025,102328.814
1/10/2009 0:00,14.28425,35.9495,10.34125,102394.276
1/10/2009 1:00,13.0835,30.871,9.68075,102437.08
1/10/2009 2:00,11.5965,37.228,9.26075,102471.186
1/10/2009 3:00,4.50725,48.182,6.387,102537.104
1/10/2009 4:00,3.52725,35.7545,5.845,102575.328
1/10/2009 5:00,3.56,43.407,5.80025,102616.302
1/10/2009 6:00,0.59125,63.52675,3.4845,102667.57
1/10/2009 7:00,0.486,59.753,3.368,102698.472
1/10/2009 8:00,0.63025,54.923,3.6015,102772.862
1/10/2009 9:00,1.154,38.52725,4.06375,102833.058
1/10/2009 10:00,0.7305,31.99725,3.77225,102852.512
1/10/2009 11:00,1.021,33.4245,4.15975,102841.072
1/10/2009 12:00,0.664,47.55425,3.8485,102845.876
1/10/2009 13:00,0.992,51.501,4.27975,102809.71
1/10/2009 14:00,0.836,54.5515,4.1525,102749.054
1/10/2009 15:00,0.25975,68.80875,3.3365,102721.358
1/10/2009 16:00,0.185,79.764,3.06375,102711.516
1/10/2009 17:00,0.59375,60.98325,3.84575,102710.598
1/10/2009 18:00,0.569,56.2035,3.786,102712.664
1/10/2009 19:00,0.5265,47.554,3.7465,102723.188
1/10/2009 20:00,1.23575,31.3835,4.4925,102731.888
1/10/2009 21:00,1.4685,25.04675,4.69475,102752.946
1/10/2009 22:00,4.62275,19.568,6.535,102746.766
1/10/2009 23:00,9.72725,17.2765,8.47075,102747.226
1/11/2009 0:00,15.342,13.4955,11.19275,102764.392
1/11/2009 1:00,14.6515,17.882,10.55575,102762.56
1/11/2009 2:00,10.91275,17.08,8.859,102746.08
1/11/2009 3:00,10.65375,15.6035,8.76825,102731.662
1/11/2009 4:00,10.25125,16.75725,8.6315,102724.562
1/11/2009 5:00,7.0015,15.43925,7.48575,102735.552
1/11/2009 6:00,8.404,13.074,7.9905,102719.756
1/11/2009 7:00,8.236,10.52375,7.94575,102718.842
1/11/2009 8:00,6.20325,7.51775,7.2165,102744.018
1/11/2009 9:00,8.5375,12.047,8.05475,102751.802
1/11/2009 10:00,6.4495,11.64975,7.2925,102724.108
1/11/2009 11:00,6.53925,91.22325,7.34275,102669.398
1/11/2009 12:00,7.13125,348.038,7.58025,102593.412
1/11/2009 13:00,0.4985,341.25325,3.50075,102490.642
1/11/2009 14:00,4.0805,4.6085,6.25725,102405.494
1/11/2009 15:00,3.192,1.18475,5.885,102310.5
1/11/2009 16:00,2.05325,355.619,5.19425,102245.042
1/11/2009 17:00,4.052,2.466,6.348,102210.48
1/11/2009 18:00,9.95475,4.85725,8.957,102174.538
1/11/2009 19:00,14.035,355.33975,11.5405,102094.204
1/11/2009 20:00,15.7335,353.84975,12.63975,102085.964
1/11/2009 21:00,5.5465,344.6095,6.744,102054.604
1/11/2009 22:00,9.9825,356.90325,9.681,102029.884
1/11/2009 23:00,16,1.805,15.47825,102007.684
1/12/2009 0:00,11.38675,181.61225,9.68975,102043.616
1/12/2009 1:00,15.83675,4.7555,13.2695,102022.098
1/12/2009 2:00,11.112,15.6875,9.0225,102020.042
1/12/2009 3:00,9.15225,39.29675,8.2705,102028.284
1/12/2009 4:00,15.143,28.0655,11.2125,102034.232
1/12/2009 5:00,15.915,28.92375,12.50825,102041.56
1/12/2009 6:00,15.83275,32.43125,12.21725,102055.522
1/12/2009 7:00,15.279,32.607,11.199,102071.314
1/12/2009 8:00,15.35325,25.4945,11.331,102080.24
1/12/2009 9:00,13.382,23.33975,9.921,102109.084
1/12/2009 10:00,13.8855,21.9705,10.15525,102090.314
1/12/2009 11:00,5.98675,24.8065,7.1715,102035.838
1/12/2009 12:00,6.373,29.56775,7.06925,102043.846
1/12/2009 13:00,3.49025,44.3815,4.75025,102006.994
1/12/2009 14:00,6.0215,35.2985,6.5645,101932.608
1/12/2009 15:00,0.67975,89.35225,2.906,101900.104
1/12/2009 16:00,1.77725,56.14375,4.7025,101879.508
1/12/2009 17:00,7.9075,51.29075,7.89925,101886.144
1/12/2009 18:00,7.563,46.59975,7.76575,101921.392
1/12/2009 19:00,14.8635,30.0495,10.78025,101903.994
1/12/2009 20:00,16,14.16275,14.01375,101945.198
1/12/2009 21:00,16,15.87275,15.34275,101963.968
1/12/2009 22:00,15.9245,24.13325,12.40975,102026.912
1/12/2009 23:00,15.53425,25.07275,11.55625,102059.184
1/13/2009 0:00,14.06075,31.20475,10.25975,102112.742
1/13/2009 1:00,7.053,39.34,7.54075,102140.896
1/13/2009 2:00,5.3715,37.761,6.8975,102117.092
1/13/2009 3:00,7.48325,37.15875,7.71475,102128.31
1/13/2009 4:00,6.16225,34.14475,7.22775,102143.188
1/13/2009 5:00,11.0435,11.503,8.92975,102146.618
1/13/2009 6:00,6.14325,23.1625,7.07625,102144.33
1/13/2009 7:00,2.80925,38.27925,5.5125,102150.282
1/13/2009 8:00,0.8805,48.66025,4.04325,102185.99
1/13/2009 9:00,0.72,38.74175,3.825,102218.26
1/13/2009 10:00,0.995,32.284,4.1925,102210.71
1/13/2009 11:00,0.03975,34.2245,2.50325,102176.83
1/13/2009 12:00,0.059,39.54475,2.8285,102147.764
1/13/2009 13:00,0.22125,40.99225,3.34725,102095.808
1/13/2009 14:00,0.15575,51.2415,3.13,102018.67
1/13/2009 15:00,0.0405,61.1995,2.61475,101963.964
1/13/2009 16:00,0.0705,61.33775,2.6745,101921.622
1/13/2009 17:00,0.61525,51.537,3.85375,101900.334
1/13/2009 18:00,0.76375,47.9845,4.05,101874.7
1/13/2009 19:00,0.1705,57.18825,3.048,101860.736
1/13/2009 20:00,0.01375,66.29325,2.142,101859.596
1/13/2009 21:00,0,73.0005,1.42725,101870.126
1/13/2009 22:00,0.00675,40.627,2.07225,101854.098
1/13/2009 23:00,0.004,52.8345,1.97625,101865.086
1/14/2009 0:00,0.01175,49.402,2.22275,101875.158
1/14/2009 1:00,0.01125,67.24725,2.06175,101867.602
1/14/2009 2:00,0,72.575,1.6025,101836.018
1/14/2009 3:00,0,86.02825,1.4035,101827.778
1/14/2009 4:00,0,54.07125,1.68575,101819.08
1/14/2009 5:00,0.01225,44.87575,2.09375,101822.514
1/14/2009 6:00,0.11375,56.4605,2.875,101824.802
1/14/2009 7:00,0.06225,53.114,2.6805,101845.174
1/14/2009 8:00,0.12825,38.44425,2.97725,101865.316
1/14/2009 9:00,0.05375,27.65925,2.76525,101870.812
1/14/2009 10:00,0.01225,27.22925,2.1795,101854.784
1/14/2009 11:00,0,36.302,1.321,101823.428
1/14/2009 12:00,0,31.79,1.5315,101788.18
1/14/2009 13:00,0.0005,48.7415,1.76325,101743.316
1/14/2009 14:00,0.00025,61.46725,1.714,101687.694
1/14/2009 15:00,0,76.79825,1.71675,101651.074
1/14/2009 16:00,0.04375,46.71775,2.6545,101617.426
1/14/2009 17:00,0.35925,49.09375,3.5075,101602.324
1/14/2009 18:00,0.328,53.35675,3.41975,101606.21
1/14/2009 19:00,0.1895,38.46725,3.042,101587.212
1/14/2009 20:00,0.04625,31.6175,2.65675,101587.216
1/14/2009 21:00,0.0495,25.9305,2.72775,101584.468
1/14/2009 22:00,0.0465,30.33925,2.6865,101589.502
1/14/2009 23:00,0.03125,36.382,2.434,101599.346
1/15/2009 0:00,0.0445,35.583,2.56825,101606.902
1/15/2009 1:00,0.094,36.349,2.6105,101611.478
1/15/2009 2:00,0.045,50.00475,2.64475,101574.858
1/15/2009 3:00,0.2015,38.83725,3.2995,101569.59
1/15/2009 4:00,0.54875,17.2195,3.796,101575.084
1/15/2009 5:00,0.33975,22.0865,3.484,101573.482
1/15/2009 6:00,1.0225,27.96475,4.3285,101585.842
1/15/2009 7:00,1.67175,29.77075,4.854,101609.872
1/15/2009 8:00,1.53225,32.11475,4.7375,101637.798
1/15/2009 9:00,1.52025,35.539,4.66725,101665.266
1/15/2009 10:00,1.07775,38.33175,4.2865,101664.58
1/15/2009 11:00,0.048,48.10975,2.689,101645.352
1/15/2009 12:00,0.0195,59.63975,2.28975,101621.774
1/15/2009 13:00,0.03475,81.16875,2.538,101575.084
1/15/2009 14:00,0.08125,94.6005,2.95625,101508.02
1/15/2009 15:00,0.422,89.25325,3.63475,101486.046
1/15/2009 16:00,0.86025,81.42675,4.16375,101467.964
1/15/2009 17:00,1.069,66.044,4.312,101458.58
1/15/2009 18:00,0.8965,50.09,4.13075,101466.362
1/15/2009 19:00,0.95675,31.67975,4.17725,101467.506
1/15/2009 20:00,0.73,50.34325,3.89575,101489.48
1/15/2009 21:00,3.62475,26.45425,6.0155,101533.198
1/15/2009 22:00,5.89325,34.1435,6.9365,101576.686
1/15/2009 23:00,7.20525,35.70725,7.49625,101614.91
1/16/2009 0:00,15.395,18.4465,12.28,101630.706
1/16/2009 1:00,11.013,29.327,9.0205,101674.192
1/16/2009 2:00,10.77025,28.62375,9.00525,101656.11
1/16/2009 3:00,7.32575,30.2485,7.51525,101685.178
1/16/2009 4:00,3.91425,36.46025,6.10375,101734.162
1/16/2009 5:00,6.823,22.80525,7.33,101747.664
1/16/2009 6:00,5.18925,26.207,6.6815,101776.276
1/16/2009 7:00,2.6185,24.4285,5.468,101812.214
1/16/2009 8:00,2.00375,24.0095,5.08525,101863.256
1/16/2009 9:00,2.677,23.44925,5.50675,101898.276
1/16/2009 10:00,1.53275,27.1075,4.71325,101925.97
1/16/2009 11:00,0.061,30.1755,2.8485,101914.756
1/16/2009 12:00,0.00475,38.09175,2.10975,101911.78
1/16/2009 13:00,0.007,54.61725,2.0775,101877.674
1/16/2009 14:00,0.0165,64.4395,2.27925,101822.282
1/16/2009 15:00,0,91.5065,1.62925,101799.852
1/16/2009 16:00,0,80.704,1.45275,101778.338
1/16/2009 17:00,0.0015,93.21975,1.865,101772.842
1/16/2009 18:00,0.00125,115.06075,1.9465,101785.206
1/16/2009 19:00,0,130.77225,1.6805,101796.876
1/16/2009 20:00,0,126.07775,1.6145,101817.48
1/16/2009 21:00,0,98.449,1.11175,101847.46
1/16/2009 22:00,0,74.11125,1.4125,101877.904
1/16/2009 23:00,0,87.6535,1.44975,101912.694
1/17/2009 0:00,0,74.629,1.671,101931.006
1/17/2009 1:00,0,69.9805,1.7635,101927.572
1/17/2009 2:00,0.00375,51.596,2.087,101889.808
1/17/2009 3:00,0.0145,41.26025,2.2755,101888.202
1/17/2009 4:00,0.1655,30.62925,3.16425,101875.39
1/17/2009 5:00,0.449,34.03225,3.65425,101874.698
1/17/2009 6:00,0.27025,35.3285,3.368,101876.76
1/17/2009 7:00,0.33425,29.0845,3.4935,101863.026
1/17/2009 8:00,0.14325,39.262,3.14375,101879.508
1/17/2009 9:00,0.0435,45.2965,2.635,101901.25
1/17/2009 10:00,0.01075,56.6885,2.13125,101898.276
1/17/2009 11:00,0,68.5295,0.59925,101866.916
1/17/2009 12:00,0,44.6925,1.524,101840.366
1/17/2009 13:00,0,53.64775,1.592,101780.626
1/17/2009 14:00,0,50.39575,1.50325,101716.08
1/17/2009 15:00,0,44.99975,1.66275,101667.78
1/17/2009 16:00,0,60.623,1.57875,101636.196
1/17/2009 17:00,0,67.59025,1.511,101633.222
1/17/2009 18:00,0,75.6065,1.475,101624.982
1/17/2009 19:00,0,48.89725,1.31475,101633.222
1/17/2009 20:00,0,48.25525,1.591,101661.378
1/17/2009 21:00,0.014,56.13475,2.23275,101686.552
1/17/2009 22:00,0.0495,57.77625,2.7175,101724.778
1/17/2009 23:00,0.16625,56.7005,3.23525,101766.204
1/18/2009 0:00,0.2205,45.70575,3.3345,101809.468
1/18/2009 1:00,0.73225,40.1365,4.0515,101825.946
1/18/2009 2:00,1.6055,30.45775,4.81225,101839.45
1/18/2009 3:00,2.7155,23.606,5.567,101865.774
1/18/2009 4:00,3.8695,19.75925,6.2125,101891.638
1/18/2009 5:00,5.27875,20.1655,6.83875,101928.49
1/18/2009 6:00,6.4665,20.505,7.33325,101951.376
1/18/2009 7:00,9.798,16.27325,8.492,101977.7
1/18/2009 8:00,12.6705,15.52525,9.545,102025.306
1/18/2009 9:00,6.4915,19.30725,7.29275,102072.688
1/18/2009 10:00,1.92125,23.98075,4.99625,102082.988
1/18/2009 11:00,0.27425,35.293,3.39525,102065.822
1/18/2009 12:00,0.1915,46.2055,3.25425,102064.678
1/18/2009 13:00,0.20875,49.54525,3.21275,102037.438
1/18/2009 14:00,0.18125,48.56075,3.1505,101982.964
1/18/2009 15:00,0.062,51.31,2.801,101950.69
1/18/2009 16:00,0.06275,49.0675,2.872,101932.384
1/18/2009 17:00,0.59575,46.65725,3.873,101928.72
1/18/2009 18:00,1.654,34.3605,4.86975,101925.284
1/18/2009 19:00,1.616,32.47225,4.8405,101917.73
1/18/2009 20:00,1.05825,28.4935,4.37525,101933.982
1/18/2009 21:00,0.94875,21.12175,4.27,101932.38
1/18/2009 22:00,0.902,21.889,4.18275,101937.188
1/18/2009 23:00,0.664,30.0935,3.92925,101936.958
1/19/2009 0:00,0.46625,35.19725,3.68525,101950.464
1/19/2009 1:00,1.12725,29.57,4.4175,101948.63
1/19/2009 2:00,3.64875,28.62125,6.0765,101925.286
1/19/2009 3:00,10.182,13.564,8.64525,101911.55
1/19/2009 4:00,12.4595,13.155,9.49125,101907.888
1/19/2009 5:00,9.344,22.39025,8.33475,101912.008
1/19/2009 6:00,7.21925,15.6775,7.56575,101913.384
1/19/2009 7:00,9.34825,16.81775,8.331,101923.224
1/19/2009 8:00,11.034,19.16625,9.02,101939.476
1/19/2009 9:00,5.00575,24.341,6.5415,101951.834
1/19/2009 10:00,1.83525,27.3775,4.7795,101930.546
1/19/2009 11:00,0.11275,42.9045,2.719,101896.9
1/19/2009 12:00,0.0755,41.4315,2.93325,101864.402
1/19/2009 13:00,0.20425,38.55575,3.326,101816.562
1/19/2009 14:00,0.07775,41.58825,3.0645,101740.802
1/19/2009 15:00,0.0745,45.95675,3.03075,101675.566
1/19/2009 16:00,0.07425,52.61125,2.81175,101646.038
1/19/2009 17:00,0.03675,63.044,2.56625,101631.388
1/19/2009 18:00,0.15325,45.277,3.246,101625.898
1/19/2009 19:00,0.597,53.51675,3.84625,101611.934
1/19/2009 20:00,0.19075,55.70525,3.294,101627.958
1/19/2009 21:00,0.185,49.466,3.264,101627.724
1/19/2009 22:00,0.28925,46.90475,3.42125,101633.908
1/19/2009 23:00,0.46325,45.34025,3.68625,101644.666
1/20/2009 0:00,0.39,45.843,3.58225,101671.446
1/20/2009 1:00,0.6285,43.12975,3.91025,101661.144
1/20/2009 2:00,0.50875,43.26525,3.7415,101643.98
1/20/2009 3:00,1.109,37.24225,4.3825,101634.596
1/20/2009 4:00,2.4975,26.674,5.40575,101634.14
1/20/2009 5:00,7.5855,16.38625,7.633,101644.208
1/20/2009 6:00,12.215,21.075,9.43625,101640.776
1/20/2009 7:00,10.104,22.67325,8.5895,101642.148
1/20/2009 8:00,7.654,22.09925,7.7205,101672.136
1/20/2009 9:00,4.72675,24.099,6.57075,101665.266
1/20/2009 10:00,0.49325,25.188,3.6805,101651.532
1/20/2009 11:00,0.12625,32.074,2.94,101592.708
